season,gsis_id,pfr_id,team
2024,00-0035000,BellQu00,MIA
2024,00-0035021,DuliAs00,IND
2024,00-0035026,GiveKe01,SF
2024,00-0035039,CarlSt00,CHI
2024,00-0035101,DaviDa03,WAS
2024,00-0035139,BlaiMa01,NYJ
2024,00-0035142,AmadUg00,NO
2024,00-0035144,WilsMa03,ARI
2024,00-0035146,McSoTr00,WAS
2024,00-0035177,HarvWi00,DAL
2024,00-0034854,HodgKh00,ATL
2024,00-0034843,HughMi00,ATL
2024,00-0034842,BryaTa00,IND
2024,00-0034837,RidlCa00,TEN
2024,00-0034756,FlowTr01,IND
2024,00-0034760,ShepNa00,NO
2024,00-0034764,GallMi00,LV
2024,00-0034765,SmitTr03,DET
2024,00-0034771,RudoMa00,TEN
2024,00-0034774,SpeaBr00,JAX
2024,00-0034775,KirkCh01,JAX
2024,00-0034779,HarrRo02,IND
2024,00-0034780,YiadIs00,SF
2024,00-0034791,ChubNi00,CLE
2024,00-0034792,ArmsCo00,LV
2024,00-0034794,SandJa00,MIA
2024,00-0034797,BakeJe00,TEN
2024,00-0034798,SmytDu00,MIA
2024,00-0034800,HillB.00,CIN
2024,00-0034807,OkorOg00,CLE
2024,00-0034808,KellJo00,CLE
2024,00-0034810,JoseSe00,TEN
2024,00-0034815,WarnFr00,SF
2024,00-0034825,KeyxAr00,TEN
2024,00-0034827,MoorD.00,CHI
2024,00-0034828,LandHa00,TEN
2024,00-0034829,GesiMi00,CIN
2024,00-0034832,ChubBr00,MIA
2024,00-0034834,HubbSa00,CIN
2024,00-0035219,BuggIs00,KC
2024,00-0035222,GentZa00,LV
2024,00-0035228,MurrKy00,ARI
2024,00-0035386,EdwaTJ02,CHI
2024,00-0035402,GranCa01,NO
2024,00-0035409,TuttSh00,CAR
2024,00-0035413,GiffLu00,TEN
2024,00-0035414,GuytJa01,LV
2024,00-0035444,KunaJo00,MIN
2024,00-0035455,HuggAl01,DAL
2024,00-0035457,JohnTy03,DAL
2024,00-0035480,TaylMa01,NYJ
2024,00-0035500,DortGr01,ARI
2024,00-0035510,SmitJe03,ARI
2024,00-0035519,MackIs00,MIA
2024,00-0035525,BushDe01,CLE
2024,00-0035527,IsabAn00,PIT
2024,00-0035529,ButlHa00,CIN
2024,00-0035531,BryaAu00,SF
2024,00-0035535,SlayDa01,NYG
2024,00-0035591,HollJu00,WAS
2024,00-0035593,WinfJu00,IND
2024,00-0035594,HomeTr00,CHI
2024,00-0035621,WebsNs00,CHI
2024,00-0035624,HarrNK00,SEA
2024,00-0035625,ThorJu00,CLE
2024,00-0035628,JohnDE04,JAX
2024,00-0035631,SampDr00,CIN
2024,00-0035632,HookAm00,TEN
2024,00-0035399,MorgSt02,TEN
2024,00-0035378,WingAn01,JAX
2024,00-0035231,WilkCh00,LV
2024,00-0035363,GileJo01,JAX
2024,00-0035239,BuntSe00,ARI
2024,00-0035240,TavaJa00,NE
2024,00-0035241,WillJo13,NO
2024,00-0035243,SandMi01,CAR
2024,00-0035244,JohnLo01,CAR
2024,00-0035247,HillTr00,IND
2024,00-0035250,SingDe00,NYG
2024,00-0035251,GrieWi00,DAL
2024,00-0035255,ShefKe00,NYJ
2024,00-0035259,WescTr00,LV
2024,00-0035261,PollTo00,TEN
2024,00-0035269,GayxMa00,IND
2024,00-0035270,OruwAm00,DAL
2024,00-0035277,JackMi01,CAR
2024,00-0035278,CowaBy00,CHI
2024,00-0035280,BailJa00,MIA
2024,00-0035289,MinsGa00,LV
2024,00-0035291,WillTr06,CIN
2024,00-0035292,LongDa04,TEN
2024,00-0035297,HarmKe00,DAL
2024,00-0035301,WilsDo01,DAL
2024,00-0035308,SweeTo00,CHI
2024,00-0035311,GaskMy00,JAX
2024,00-0035316,ElliKa00,ATL
2024,00-0035341,IrwiTr00,CAR
2024,00-0034750,PennRa00,CAR
2024,00-0034745,WalkTr01,SF
2024,00-0035637,Ya-SRo00,SF
2024,00-0033943,ReynJo00,JAX
2024,00-0033890,BakeBu00,ARI
2024,00-0033891,JoneZa00,ARI
2024,00-0033893,CookDa01,DAL
2024,00-0033895,EverGe00,CHI
2024,00-0033902,KpasTa00,NO
2024,00-0033906,KamaAl00,NO
2024,00-0033920,RiveDe00,IND
2024,00-0033925,ForeDO00,CLE
2024,00-0033928,LewiJo01,DAL
2024,00-0033935,HendTr00,CIN
2024,00-0033936,BeatC.00,JAX
2024,00-0033941,JenkRa00,SEA
2024,00-0033945,EbukSa00,IND
2024,00-0034743,EvanRa01,ATL
2024,00-0033947,WiseDe00,NE
2024,00-0033948,WillJa06,NO
2024,00-0033949,DobbJo00,SF
2024,00-0033952,StewGr00,IND
2024,00-0033958,PeteNa00,ATL
2024,00-0033963,SmarTa00,NYJ
2024,00-0034073,DwelRo00,ATL
2024,00-0034091,OdumGe00,SF
2024,00-0034104,SimsCa00,CAR
2024,00-0034115,WilsJe01,MIA
2024,00-0034116,GrayJ.00,NO
2024,00-0034160,DickMi00,SEA
2024,00-0033885,NjokDa00,CLE
2024,00-0033883,PeppJa00,NE
2024,00-0033881,EngrEv00,JAX
2024,00-0033878,JackAd00,NYG
2024,00-0033524,KingKe01,ATL
2024,00-0033537,WatsDe00,CLE
2024,00-0033540,McKiTa00,NYJ
2024,00-0033546,TomlDa00,CLE
2024,00-0033548,AwuzCh00,TEN
2024,00-0033549,RileDu00,MIA
2024,00-0033553,ConnJa00,ARI
2024,00-0033556,CoheTa00,NYJ
2024,00-0033563,WatkCa00,DAL
2024,00-0033570,WalkAn01,MIA
2024,00-0033576,SaubEr00,SF
2024,00-0033579,WoodXa00,CAR
2024,00-0033582,LedbJe00,JAX
2024,00-0033589,MoorDa03,CAR
2024,00-0033662,RushCo00,DAL
2024,00-0033746,BarrAl00,SF
2024,00-0033782,WalkDe03,CHI
2024,00-0033792,FordRu00,CAR
2024,00-0033858,SmitJo01,MIA
2024,00-0033860,GodcDa00,NE
2024,00-0033868,GarrMy00,CLE
2024,00-0033870,ThomSo00,NYJ
2024,00-0033872,AdamJa00,DET
2024,00-0033875,ReddHa00,NYJ
2024,00-0033877,HookMa00,DAL
2024,00-0034161,CarlDa00,LV
2024,00-0034163,MartJa02,CHI
2024,00-0034208,BoonMi00,CAR
2024,00-0034407,McClRa00,ATL
2024,00-0034413,OluoFo00,JAX
2024,00-0034414,ScotBo02,PIT
2024,00-0034418,WilsCe01,NO
2024,00-0034419,BerrBr00,MIA
2024,00-0034424,AdamMa00,NYG
2024,00-0034430,SmitAn04,DEN
2024,00-0034431,FranZa00,IND
2024,00-0034433,BawdNi00,HOU
2024,00-0034435,CrosKe00,ARI
2024,00-0034437,CookLo00,JAX
2024,00-0034438,WoodLo00,CIN
2024,00-0034446,DaviJa06,CIN
2024,00-0034461,HectBr00,NYJ
2024,00-0034500,DaviTa00,CAR
2024,00-0034514,WallLe00,DEN
2024,00-0034516,HernTr00,NO
2024,00-0034521,LazaAl00,NYJ
2024,00-0034545,FacyBr00,LV
2024,00-0034639,FordMi01,CLE
2024,00-0034653,BurnDe00,DAL
2024,00-0034673,EdmuTr01,CHI
2024,00-0034675,BateJe00,ATL
2024,00-0034677,JoneJu03,ARI
2024,00-0034682,AverGe00,IND
2024,00-0034720,SpilRo00,LV
2024,00-0034411,GageRu00,SF
2024,00-0034406,CainDe00,BUF
2024,00-0034263,MoorTa00,CHI
2024,00-0034395,FounDa00,DET
2024,00-0034270,ConkTy00,NYJ
2024,00-0034272,ValdMa00,NO
2024,00-0034279,St.BEq00,NO
2024,00-0034285,SielZa00,MIA
2024,00-0034297,PrinBy00,WAS
2024,00-0034320,StreKe00,ATL
2024,00-0034337,StroGr00,NYG
2024,00-0034350,NwosUc00,SEA
2024,00-0034357,OlivIs00,NYJ
2024,00-0034359,LewiTy00,IND
2024,00-0034360,CartLo01,ATL
2024,00-0034363,SenaDe00,BAL
2024,00-0034364,AkinJo00,CLE
2024,00-0034365,ThomIa00,CAR
2024,00-0034367,HineNy00,CLE
2024,00-0034368,JeweJo00,CAR
2024,00-0034371,HandDa00,MIA
2024,00-0034372,IyieJo00,DET
2024,00-0034375,WhitKy00,ARI
2024,00-0034382,HaynMa01,CAR
2024,00-0034384,ReedD.00,NYJ
2024,00-0034385,BentJa00,NE
2024,00-0034387,NichBi00,ARI
2024,00-0034389,CruiDa00,ATL
2024,00-0034391,NealSi00,MIA
2024,00-0035636,CollLJ00,ARI
2024,00-0035640,MetcDK00,SEA
2024,00-0036885,BrowTr03,SEA
2024,00-0036510,YeboKe00,NYJ
2024,00-0036450,VaugKe00,SF
2024,00-0036456,DafnDo00,CAR
2024,00-0036479,PayeKw00,IND
2024,00-0036480,OdeyDa00,IND
2024,00-0036491,BlacTa00,MIA
2024,00-0036493,JackDe02,NYJ
2024,00-0036500,SherJa00,NYJ
2024,00-0036501,CartMi02,NYJ
2024,00-0036502,PinnJa01,NYG
2024,00-0036504,EchoBr00,NYJ
2024,00-0036505,MarsJo00,JAX
2024,00-0036507,DwumMi00,CLE
2024,00-0036511,EiflMi00,ARI
2024,00-0036360,EdwaCl00,NO
2024,00-0036537,BronJo01,IND
2024,00-0036543,BrowSp01,ATL
2024,00-0036552,OjulAz00,NYG
2024,00-0036553,BashCa00,NYG
2024,00-0036555,HubbCh01,CAR
2024,00-0036558,NixoDa00,MIA
2024,00-0036563,LenoDe00,SF
2024,00-0036564,HufaTa00,SF
2024,00-0036565,MasoBe00,LAC
2024,00-0036567,MitcEl00,SF
2024,00-0036568,LopeRo00,ARI
2024,00-0036569,BrigGa00,CIN
2024,00-0036442,BurrJo01,CIN
2024,00-0036441,MurrKe00,TEN
2024,00-0036439,ClevTy00,IND
2024,00-0036438,SullSt00,CAR
2024,00-0036362,GayJWi00,NO
2024,00-0036368,MuseTa00,JAX
2024,00-0036370,KellJo01,TEN
2024,00-0036371,FotuLe00,NYJ
2024,00-0036374,SneeLJ00,TEN
2024,00-0036379,AnaeBr00,NYJ
2024,00-0036384,DiNuBe00,NO
2024,00-0036390,OjemMi00,ARI
2024,00-0036394,HolmDa01,LV
2024,00-0036395,WallKV00,SEA
2024,00-0036400,BrowCa01,MIA
2024,00-0036402,CougCa00,NYG
2024,00-0036407,JeudJe00,CLE
2024,00-0036409,BrooJo01,MIA
2024,00-0036410,HiggTe00,CIN
2024,00-0036413,TaylDa00,CHI
2024,00-0036419,LewiTe00,PHI
2024,00-0036420,AgimMc00,TEN
2024,00-0036421,BurgTe00,BUF
2024,00-0036423,OkwuAl00,IND
2024,00-0036425,DallDe00,ARI
2024,00-0036429,WoerCh00,ATL
2024,00-0036430,DaviKh00,SF
2024,00-0036431,FullJo01,CAR
2024,00-0036434,RussCh00,WAS
2024,00-0036573,WildRa00,DET
2024,00-0036576,HoskPh00,DAL
2024,00-0036582,McCrNa00,GB
2024,00-0036728,RobiCu00,SF
2024,00-0036764,CoylTy00,CLE
2024,00-0036802,RhatJo00,CAR
2024,00-0036813,ElliCh00,NE
2024,00-0036841,TramAu00,JAX
2024,00-0036842,NwanKe00,NYJ
2024,00-0036844,WallGa00,TEN
2024,00-0036847,HarvPr00,SF
2024,00-0036850,SampCa00,CIN
2024,00-0036853,GillTy00,KC
2024,00-0036854,McPhEv00,CIN
2024,00-0036855,BrowEa00,DAL
2024,00-0036857,EvanCh02,CIN
2024,00-0036858,CampJa03,CLE
2024,00-0036860,FunkJa00,JAX
2024,00-0036863,GarrCh00,ARI
2024,00-0036870,JohnBu01,DAL
2024,00-0036871,HobbNa00,LV
2024,00-0036872,BledJo00,NE
2024,00-0036875,StevRh00,NE
2024,00-0036876,GranKy00,IND
2024,00-0036877,DardJa00,SEA
2024,00-0036878,RobiJa04,LV
2024,00-0036879,EhliSa00,IND
2024,00-0036881,TufeJa00,CIN
2024,00-0036884,WilsMa04,CIN
2024,00-0036741,StolJa00,MIA
2024,00-0036724,McCaMa02,NO
2024,00-0036589,McClNi00,SF
2024,00-0036716,OgboAm00,CHI
2024,00-0036611,JohnRa02,CIN
2024,00-0036613,WaddJa00,MIA
2024,00-0036614,DaviJa11,NYJ
2024,00-0036615,FarlCa00,CAR
2024,00-0036620,EskrDW00,MIA
2024,00-0036633,SterCa00,PHI
2024,00-0036635,SmitIh00,NYG
2024,00-0036644,McGrCa00,IND
2024,00-0036645,JeanSh00,NO
2024,00-0036647,PoweCo00,SEA
2024,00-0036649,BohaQu00,SEA
2024,00-0036651,TwymJa00,NYJ
2024,00-0036652,McMaRa00,DAL
2024,00-0036656,BreeBr00,CLE
2024,00-0036657,WillSe00,DAL
2024,00-0036661,MukuIs00,DAL
2024,00-0036664,BradWi00,MIA
2024,00-0036667,WilcCh00,CAR
2024,00-0036668,SpenMa00,PIT
2024,00-0036671,MilnDa00,CAR
2024,00-0036672,StuaGr00,IND
2024,00-0036688,ThomKi00,PIT
2024,00-0036692,ForrMi00,LA
2024,00-0036695,JoneNa01,ARI
2024,00-0036704,JohnCa04,JAX
2024,00-0036361,DiggTr00,DAL
2024,00-0036358,LambCe00,DAL
2024,00-0035642,AlleJo03,JAX
2024,00-0036032,McKeSe01,IND
2024,00-0035841,JoneBe03,MIA
2024,00-0035860,JoneTo04,ARI
2024,00-0035862,BassEs01,DET
2024,00-0035869,MackAu01,ATL
2024,00-0035895,BachJo01,CIN
2024,00-0035961,BarnKr00,ARI
2024,00-0035976,ChisDa00,CAR
2024,00-0035984,LyncBl00,KC
2024,00-0035993,HuntTy01,MIA
2024,00-0036002,RileEl01,NYG
2024,00-0036007,WillRa03,CAR
2024,00-0036020,AhmeSa01,IND
2024,00-0036040,JohnJu02,NO
2024,00-0036356,SimmIs00,NYG
2024,00-0036050,PotoBe00,WAS
2024,00-0036085,WhitJa04,CHI
2024,00-0036101,BarcLu00,DAL
2024,00-0036133,ProcJa00,CLE
2024,00-0036139,DowdRi01,DAL
2024,00-0036149,GuidJa01,DET
2024,00-0036152,JackLa02,ATL
2024,00-0036165,HodgIs00,NYG
2024,00-0036166,JackDa02,CAR
2024,00-0036182,WestNi00,TEN
2024,00-0036183,WilkKr00,LV
2024,00-0036193,JennAn00,NE
2024,00-0035831,RobiJa00,NO
2024,00-0035816,LaloNi00,NO
2024,00-0035806,HastJa02,NE
2024,00-0035783,HallTy01,SEA
2024,00-0035643,SimmJe01,TEN
2024,00-0035644,FantNo00,SEA
2024,00-0035645,OlszGu00,NYG
2024,00-0035646,TakiSi00,NE
2024,00-0035647,SweaMo00,CHI
2024,00-0035655,HarrWi02,NO
2024,00-0035656,SaunKh00,NO
2024,00-0035665,LongDa02,IND
2024,00-0035669,ScotNi01,CAR
2024,00-0035678,JoneDr00,SEA
2024,00-0035680,WillQu01,NYJ
2024,00-0035683,LawrDe03,NYG
2024,00-0035687,OkerBo00,NYG
2024,00-0035693,AbraJo01,NO
2024,00-0035696,ShelDu00,NYG
2024,00-0035697,PratGe00,CIN
2024,00-0035703,BoykMi00,SEA
2024,00-0035704,LockDr00,NYG
2024,00-0035705,ThomJa04,ARI
2024,00-0035708,XimiOs00,NE
2024,00-0035713,BurnBr00,NYG
2024,00-0035717,BosaNi00,SF
2024,00-0035718,WillQu00,NYJ
2024,00-0035719,SamuDe00,SF
2024,00-0035726,JohnJa12,NYG
2024,00-0036196,DaviGa01,JAX
2024,00-0036199,StonGe00,CIN
2024,00-0036203,JoneKe03,WAS
2024,00-0036291,DaviMa01,TEN
2024,00-0036294,WilsLo00,CIN
2024,00-0036297,EvanDa02,CHI
2024,00-0036298,DaviAk01,CIN
2024,00-0036299,PridTr00,DAL
2024,00-0036302,HawkJa00,NE
2024,00-0036303,ScotJo00,PIT
2024,00-0036305,GipsTr00,SEA
2024,00-0036306,ThomDa07,JAX
2024,00-0036309,MoonDa00,ATL
2024,00-0036312,LutoJa00,LV
2024,00-0036314,BailMa01,ARI
2024,00-0036321,YounCh04,NO
2024,00-0036326,ClayCh01,BUF
2024,00-0036328,GibsAn00,NE
2024,00-0036329,DaviAs00,NYJ
2024,00-0036331,DuveDe00,JAX
2024,00-0036332,DeguJo00,JAX
2024,00-0036335,WonnDJ00,CAR
2024,00-0036336,McFaAn00,MIA
2024,00-0036337,LyncJa00,TEN
2024,00-0036341,KareKh00,ATL
2024,00-0036343,HudsKh00,CLE
2024,00-0036344,HandHa00,ATL
2024,00-0036351,SmitJa08,ATL
2024,00-0036352,DaviCa03,CIN
2024,00-0036292,JohnJa13,CHI
2024,00-0036290,KmetCo00,CHI
2024,00-0036212,TagoTu00,MIA
2024,00-0036289,BlacRo00,NYG
2024,00-0036213,DaviRa03,IND
2024,00-0036220,BrowDe05,CAR
2024,00-0036223,TaylJo02,IND
2024,00-0036231,DuggKy00,NE
2024,00-0036232,BryaHa00,LV
2024,00-0036239,GarvJo00,SF
2024,00-0036247,SwaiFr00,CHI
2024,00-0036249,OkwaJu00,ARI
2024,00-0036251,MossZa00,CIN
2024,00-0036252,PittMi01,IND
2024,00-0036253,BlacJu01,IND
2024,00-0036254,JohnCo01,CHI
2024,00-0036255,MimsDe00,PIT
2024,00-0036259,JennJa00,SF
2024,00-0036260,KinlJa00,NYJ
2024,00-0036261,AiyuBr00,SF
2024,00-0036262,HamiDa02,JAX
2024,00-0036266,ElliJo02,SF
2024,00-0036269,PeriLa00,PIT
2024,00-0036275,SwifDA00,CHI
2024,00-0036276,PhilJa01,HOU
2024,00-0036282,DelpGr00,CLE
2024,00-0036285,TerrAJ00,ATL
2024,00-0036286,ChaiKL00,LV
2024,00-0036288,GrosYe00,SF
2023,00-0034161,CarlDa00,LV
2023,00-0034160,DickMi00,SEA
2023,00-0034159,DissWi00,SEA
2021,00-0035708,XimiOs00,NYG
2021,00-0035670,AlleDa01,JAX
2021,00-0035672,BartCo00,SEA
2021,00-0035674,TillJe00,LAC
2021,00-0035677,AddeNa00,LAC
2021,00-0035678,JoneDr00,DEN
2021,00-0035680,WillQu01,NYJ
2021,00-0035683,LawrDe03,NYG
2021,00-0035685,MontDa01,CHI
2021,00-0035687,OkerBo00,IND
2021,00-0035696,ShelDu00,CHI
2021,00-0035703,BoykMi00,BAL
2021,00-0035704,LockDr00,DEN
2021,00-0035710,JoneDa05,NYG
2021,00-0036160,StroJa02,MIA
2021,00-0035713,BurnBr00,CAR
2021,00-0035718,WillQu00,NYJ
2021,00-0035823,ElleBe00,MIN
2021,00-0035831,RobiJa00,JAX
2021,00-0035860,JoneTo04,NO
2021,00-0035864,HintKe00,DEN
2021,00-0036020,AhmeSa01,MIA
2021,00-0036040,JohnJu02,NO
2021,00-0036081,WashBr01,BAL
2021,00-0036130,MaduJu00,BAL
2021,00-0036133,ProcJa00,BAL
2021,00-0036142,WrigIs01,WAS
2021,00-0035662,BrowMa04,BAL
2021,00-0035660,WarrKa00,JAX
2021,00-0035659,McLaTe00,WAS
2021,00-0035655,HarrWi02,DET
2021,00-0035530,WillKh00,IND
2021,00-0035531,BryaAu00,DET
2021,00-0035533,ConnRy00,MIN
2021,00-0035534,TellMa00,IND
2021,00-0035535,SlayDa01,NYG
2021,00-0035537,JohnTy02,NYJ
2021,00-0035538,EgbuEm00,LAC
2021,00-0035590,RidlRi00,CHI
2021,00-0035592,FulgTr00,DEN
2021,00-0035594,HomeTr00,SEA
2021,00-0035597,UrsuJo00,SEA
2021,00-0035598,DenmSt00,GB
2021,00-0035621,WebsNs00,CHI
2021,00-0035628,JohnDE04,CLE
2021,00-0035633,BallCo00,DET
2021,00-0035636,CollLJ00,SEA
2021,00-0035637,Ya-SRo00,IND
2021,00-0035638,WillGr00,CLE
2021,00-0035639,CampPa00,IND
2021,00-0035640,MetcDK00,SEA
2021,00-0035642,AlleJo03,JAX
2021,00-0035644,FantNo00,DEN
2021,00-0035646,TakiSi00,CLE
2021,00-0035647,SweaMo00,WAS
2021,00-0035651,FergJa02,BAL
2021,00-0036158,DobbJK00,BAL
2021,00-0036164,MaluCa00,TEN
2023,00-0034116,GrayJ.00,NO
2021,00-0036285,TerrAJ00,ATL
2021,00-0036268,ShenLa00,JAX
2021,00-0036269,PeriLa00,NYJ
2021,00-0036270,MartKa01,CAR
2021,00-0036274,OkudJe00,DET
2021,00-0036275,SwifDA00,DET
2021,00-0036276,PhilJa01,CLE
2021,00-0036277,CephQu00,DET
2021,00-0036279,StanNa00,MIN
2021,00-0036280,HarrMa06,BAL
2021,00-0036281,HendCJ00,CAR
2021,00-0036282,DelpGr00,CLE
2021,00-0036283,RobiKe02,CAR
2021,00-0036286,ChaiKL00,JAX
2021,00-0036167,CrowTa00,NYG
2021,00-0036287,IgbiNo00,MIA
2021,00-0036288,GrosYe00,CAR
2021,00-0036289,BlacRo00,HOU
2021,00-0036290,KmetCo00,CHI
2021,00-0036291,DaviMa01,ATL
2021,00-0036292,JohnJa13,CHI
2021,00-0036293,ChinJe00,CAR
2021,00-0036296,ZuniJa00,NYJ
2021,00-0036299,PridTr00,CAR
2021,00-0036300,WalkMy00,ATL
2021,00-0036301,MorgJa00,IND
2021,00-0036302,HawkJa00,ATL
2021,00-0036266,ElliJo02,CLE
2021,00-0036262,HamiDa02,JAX
2021,00-0036255,MimsDe00,NYJ
2021,00-0036254,JohnCo01,NYG
2021,00-0036197,FromJa00,NYG
2021,00-0036199,StonGe00,BAL
2021,00-0036212,TagoTu00,MIA
2021,00-0036213,DaviRa03,MIA
2021,00-0036216,WeavCu00,CLE
2021,00-0036219,CallMa01,NO
2021,00-0036220,BrowDe05,CAR
2021,00-0036221,JoneBr06,MIA
2021,00-0036222,RodgIs00,IND
2021,00-0036223,TaylJo02,IND
2021,00-0036224,GreeJo04,HOU
2021,00-0036226,EasoJa00,SEA
2021,00-0036227,WindRo01,IND
2021,00-0036228,PatmDe00,IND
2021,00-0036229,GlasJo00,IND
2021,00-0036232,BryaHa00,CLE
2021,00-0036233,PeopDo00,CLE
2021,00-0036235,QuarSh00,JAX
2021,00-0036238,PeniJo00,DET
2021,00-0036241,HallBr02,NYJ
2021,00-0036244,ParkCo02,SEA
2021,00-0036247,SwaiFr00,SEA
2021,00-0036249,OkwaJu00,DET
2021,00-0036252,PittMi01,IND
2021,00-0036253,BlacJu01,IND
2021,00-0035510,SmitJe03,NYJ
2021,00-0035448,CrocDa01,DEN
2021,00-0035414,GuytJa01,LAC
2021,00-0034856,WardDe02,CLE
2021,00-0034827,MoorD.00,CAR
2021,00-0034829,GesiMi00,MIA
2021,00-0034830,HursHa00,ATL
2021,00-0034831,GreeRa01,SEA
2021,00-0034832,ChubBr00,DEN
2021,00-0034835,JeffMa00,IND
2021,00-0034837,RidlCa00,ATL
2021,00-0034838,FreeRo00,HOU
2021,00-0034842,BryaTa00,JAX
2021,00-0034844,BarkSa00,NYG
2021,00-0034846,LeonDa00,IND
2021,00-0034855,MayfBa00,CLE
2021,00-0034860,PettDa00,NYG
2021,00-0035406,HumpLi01,NO
2021,00-0034869,DarnSa00,CAR
2021,00-0034874,SmitRo07,CHI
2021,00-0034930,BensTr00,DET
2021,00-0034969,BanoBe00,IND
2021,00-0034970,SmitIr01,MIN
2021,00-0034971,HurdJa00,SF
2021,00-0034972,MattAl01,MIN
2021,00-0034974,LoveJu00,NYG
2021,00-0034975,HillJu00,BAL
2021,00-0034977,RedwSh00,MIA
2021,00-0034979,MarsIm00,BAL
2021,00-0034980,JohnIs02,ARI
2021,00-0034808,KellJo00,CLE
2021,00-0034806,KiseMi00,DEN
2021,00-0034805,FranJo02,NYJ
2021,00-0034798,SmytDu00,MIA
2021,00-0034437,CookLo00,JAX
2021,00-0034440,JackJu01,LAC
2021,00-0034442,ProeAu00,BUF
2021,00-0034614,IgweGo00,DET
2021,00-0034677,JoneJu03,LAC
2021,00-0034684,TownJo01,KC
2021,00-0034744,DawsDu00,DEN
2021,00-0034745,WalkTr01,DET
2021,00-0034747,AtemMa00,LV
2021,00-0034750,PennRa00,SEA
2021,00-0034753,AndrMa00,BAL
2021,00-0034755,GrifSh01,MIA
2021,00-0034760,ShepNa00,NYJ
2021,00-0034765,SmitTr03,NO
2021,00-0034766,HernCh00,MIN
2021,00-0034767,NelsNi00,IND
2021,00-0034774,SpeaBr00,BUF
2021,00-0034777,CharDJ00,JAX
2021,00-0034779,HarrRo02,CLE
2021,00-0034790,JameDe00,LAC
2021,00-0034791,ChubNi00,CLE
2021,00-0034792,ArmsCo00,ATL
2021,00-0034794,SandJa00,MIA
2021,00-0034796,JackLa00,BAL
2021,00-0034797,BakeJe00,MIA
2021,00-0034986,SmitCa01,MIN
2021,00-0034987,SpeeEJ00,IND
2021,00-0034988,SmitKa00,NYG
2021,00-0035270,OruwAm00,DET
2021,00-0035273,OlliQa00,ATL
2021,00-0035275,ScarJo00,MIA
2021,00-0035276,CashBl00,NYJ
2021,00-0035277,JackMi01,SEA
2021,00-0035282,SticEa00,LAC
2021,00-0035283,ThorCl00,NYG
2021,00-0035285,MillJo05,NO
2021,00-0035286,HolcCo00,WAS
2021,00-0035288,HampSa00,NYJ
2021,00-0035293,CrawXa00,CHI
2021,00-0035294,AustBl00,SEA
2021,00-0035297,HarmKe00,WAS
2021,00-0035304,GillCu00,NYG
2021,00-0035306,JohnDa10,CAR
2021,00-0035307,MoreJi00,HOU
2021,00-0035309,MackAl00,DET
2021,00-0035311,GaskMy00,MIA
2021,00-0035313,GodwTe00,JAX
2021,00-0035314,JelkJa00,WAS
2021,00-0035316,ElliKa00,NO
2021,00-0035318,WebsKe00,NYJ
2021,00-0035319,BraiJo00,ATL
2021,00-0035320,WilsCa00,DEN
2021,00-0035329,ParhDo00,LAC
2021,00-0035350,WillPr01,MIA
2021,00-0035272,VanGAn00,MIA
2021,00-0035268,ArmsRy00,JAX
2021,00-0034990,HollKa00,NYG
2021,00-0035265,ComiJo00,ATL
2021,00-0034992,WattAr01,MIN
2021,00-0034995,WillDe07,CLE
2021,00-0034998,LewiDo00,CIN
2021,00-0035000,BellQu00,ATL
2021,00-0035006,JohnOl00,MIN
2021,00-0035021,DuliAs00,IND
2021,00-0035022,HartPe01,SEA
2021,00-0035102,DillBr00,NYJ
2021,00-0035139,BlaiMa01,SEA
2021,00-0035142,AmadUg00,SEA
2021,00-0035143,BurrBe00,SEA
2021,00-0035144,WilsMa03,CLE
2021,00-0035145,SeibAu00,DET
2021,00-0035150,BoydKr00,MIN
2021,00-0035208,ZaccOl01,ATL
2021,00-0035215,HarrDe07,NO
2021,00-0035229,HockTJ00,DET
2021,00-0035231,WilkCh00,MIA
2021,00-0035244,JohnLo01,HOU
2021,00-0035249,OlivJo00,BAL
2021,00-0035253,GardCh00,NO
2021,00-0035255,ShefKe00,ATL
2021,00-0035257,MillCh04,CAR
2021,00-0035259,WescTr00,NYJ
2021,00-0035262,TranDr00,LAC
2021,00-0036304,ReidJo00,SEA
2021,00-0036305,GipsTr00,CHI
2021,00-0036306,ThomDa07,JAX
2021,00-0036995,BrowBa01,DEN
2021,00-0036955,MarsTe00,CAR
2021,00-0036956,HallDa03,ATL
2021,00-0036961,GranRi00,ATL
2021,00-0036963,StxxAm00,DET
2021,00-0036964,BarnDe02,DET
2021,00-0036970,PittKy00,ATL
2021,00-0036971,LawrTr00,JAX
2021,00-0036973,EtieTr00,JAX
2021,00-0036974,CampTy01,JAX
2021,00-0036980,MoorEl00,NYJ
2021,00-0036988,PalmJo00,LAC
2021,00-0036993,MeliIf00,DET
2021,00-0036996,NewsGr00,CLE
2021,00-0036879,EhliSa00,IND
2021,00-0036997,WillJa10,DEN
2021,00-0036998,HollJe02,MIA
2021,00-0036999,SchwAn00,CLE
2021,00-0037003,SurrCh00,MIN
2021,00-0037004,LongHu00,MIA
2021,00-0037005,TremTo00,CAR
2021,00-0037007,JonePa00,MIN
2021,00-0037011,McKiTr00,LAC
2021,00-0037013,WilsZa00,NYJ
2022,00-0022824,LeexAn20,ARI
2022,00-0023459,RodgAa00,GB
2022,00-0024243,LewiMa00,GB
